"conta_contabil";"uniorcam";"saldo_anterior_debito";"saldo_anterior_credito";"movimento_debito";"movimento_credito";"saldo_atual_debito";"saldo_atual_credito";"especificacao";"tipo_nivel";"nivel";"obsoleto1";"escrituracao";"natureza_informacao";"indicador_superavit";"recurso_vinculado";"complemento_recurso_vinculado";"exercicio_base"
"00000821124190000000";"0201";0;0;4089,95;4089,95;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - VISA FE";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821124303000000";"0201";0;0;22084,33;48980,9;0;26896,57;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CONSTRUCAO DE UBS/PSF FE";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821124500000000";"0201";0;0;820528,56;820528,56;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ATENCAO BASICA FF";"A";6;"F";"S";"C";"F";0;NA;2019
"00000821124501000000";"0201";0;0;9365,96;9365,96;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS COMPROMETIDA POR EMPENHO - MAC FF - MEDIA E ALTA COMPLEXI";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821124502000000";"0201";0;0;81767,41;81767,41;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - VISA FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821124503000000";"0201";0;0;54389,11;54389,11;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ASSISTENCIA FARMACEUTICA FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821124520000000";"0201";0;0;143426,29;143426,29;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ESF/BUCAL/PACS FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821124710000000";"0201";0;17398;36185,98;18787,98;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - LIMITE FINANCEIRO VISA FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821124720000000";"0201";0;0;7964,36;7964,36;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - FORTALECIMENTO DA GESTAO DA VISA (VIGISUS II)";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821124760000000";"0201";0;0;9299,33;9299,33;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - VIGILANCIA SANITARIA GERENCIAMENTO DE RISCOS FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821124931000000";"0201";0;5255;110708,23;105453,23;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - AQUISICAO DE EQUIPAMENTOS E MATERIAL PERMANENTE FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821124935000000";"0201";0;0;403,46;403,46;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CONSTRUCAO OU AMPLIACAO DE UBS FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821130000000000";"0201";0;232680,63;30008385,17;29930571,41;0;154866,87;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS COMPROMETIDA POR LIQUIDACAO E ENTRADAS COMPENSATORIAS";"S";5;"F";"N";"C";"F";0;NA;2019
"00000821130100010000";"0201";0;200737,25;11787537,22;11620951,91;0;34151,94;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - LIVRE";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130100200000";"0201";0;0;2675132,03;2675132,03;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - MDE";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130100310000";"0201";0;0;2770487,92;2770487,92;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - FUNDEB";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130100400000";"0201";0;540;4510914,16;4511094,16;0;720;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ASPS";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130100500000";"1201";0;4982,39;2624911,65;2619929,26;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - RPPS";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130110010000";"0201";0;0;25438,18;25438,18;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PNAE FUNDAMENTAL FF";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130110050000";"0201";0;0;2050;2050;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - TAXAS E MULTAS AMBIENTAIS - LEI 2378/12";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130110130000";"0201";0;0;534,31;534,31;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - BRASIL CARINHOSO FF";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130110140000";"0201";0;0;233256,62;233256,62;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - Q/SE - QUOTA SALARIO EDUCACAO FF";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130110160000";"0201";0;0;42754,96;42754,96;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PNATE FF";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130110170000";"0201";0;0;319424,14;319424,14;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CONVENIO TRANSPORTE ESCOLAR FE";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130110180000";"0201";0;0;9301,05;9301,05;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CIDE FF";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130110210000";"0201";0;0;61849,02;61849,02;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PSB - SCFV FF";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130110220000";"0201";0;26420,99;99783,98;73362,99;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - REFORMA E AMPLIACAO DA QUADRA DA PRACA JOAO SAFFI";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130110310000";"0201";0;0;20640,62;20640,62;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PNAE CRECHE FF";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130110330000";"0201";0;0;11927,85;11927,85;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PNAE PRE-ESCOLA FF";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130110360000";"0201";0;0;420;420;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PDDE/FNDE FF";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130110380000";"0201";0;0;33106,3;33106,3;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - IGD-BF FF";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130110500000";"0201";0;0;23832;23832;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - IR DOACAO";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130110590000";"0201";0;0;1792;1792;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PNAE EJA FF";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130110640000";"0201";0;0;90098,47;90098,47;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PSB - PAIF FF";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130110670000";"0201";0;0;6831,88;6831,88;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - IGD-SUAS FF";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130110710000";"0201";0;0;954;954;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PNAE AEE";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130111030000";"0201";0;0;8031,58;8031,58;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - OASF/FEAS FE";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130111140000";"0201";0;0;183,39;183,39;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - MULTA DE TRANSITO FE";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130112000000";"0201";0;0;113593,41;113593,41;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PAVIMENTACAO CONVENIO 829118 MIN CIDADES";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821130112060000";"0201";0;0;54800;154800;0;1e+05;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PATRULHA AGRICOLA PROP045635/2018SICONV";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130112070000";"0201";0;0;55600;75600;0;20000;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PATRULHA AGRICOLA PROP054169/2018SICONV";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130140110000";"0201";0;0;132869,96;132869,96;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ATENCAO BASICA PIES FE";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130140500000";"0201";0;0;39862,32;39862,32;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - FARMACIA BASICA FE";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130140900000";"0201";0;0;111171,28;111171,28;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PSF FE";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130141110000";"0201";0;0;1366,49;1366,49;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CEO/LRDP FE";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130141600000";"0201";0;0;20039,51;20039,51;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PIM FE";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130141900000";"0201";0;0;4089,95;4089,95;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - VISA FE";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130143030000";"0201";0;0;22084,33;22084,33;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CONSTRUCAO DE UBS/PSF FE";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130145000000";"0201";0;0;820841,94;820841,94;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ATENCAO BASICA FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821130145010000";"0201";0;0;9053,96;9053,96;0;0;"DISPONIBILIDADE POR LIQUIDACAO - MAC FF - MEDIA E ALTA COMPLEXIDADE FF";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130145020000";"0201";0;0;81767,41;81767,41;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - VISA FF";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130145030000";"0201";0;0;53808,69;53808,69;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ASSISTENCIA FARMACEUTICA FF";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130145040000";"0201";0;0;11000;11000;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - GESTAO DO SUS FF";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130145050000";"0201";0;0;3450;3450;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - INVESTIMENTOS NA REDE DE SERVICOS DE SAUDE";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130145200000";"0201";0;0;102019,82;102019,82;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ESF/BUCAL/PACS FF";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130147100000";"0201";0;0;33403,83;33403,83;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - LIMITE FINANCEIRO VISA FF";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130147200000";"0201";0;0;7964,36;7964,36;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - FORTALECIMENTO DA GESTAO DA VISA (VIGISUS II)";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130147600000";"0201";0;0;9299,33;9299,33;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - VIGILANCIA SANITARIA GERENCIAMENTO DE RISCOS FF";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130149310000";"0201";0;0;110170,73;110170,73;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - AQUISICAO DE EQUIPAMENTOS E MATERIAL PERMANENTE FF";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130149350000";"0201";0;0;403,46;403,46;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CONSTRUCAO OU AMPLIACAO DE UBS FF";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130149360000";"0201";0;0;2433,4;2433,4;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - AQUISICAO DE VEICULOS";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130280010000";"0201";0;0;2842608,1;2842603,03;5,07;0;"DISPONIBILIDADE POR LIQUIDACAO - RETENCOES E OUTROS EXTRAORCAMENTARIOS";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130280010000";"1201";0;0;135;135;0;0;"DISPONIBILIDADE POR LIQUIDACAO - RETENCOES E OUTROS EXTRAORCAMENTARIOS";"A";8;"F";"S";"C";"F";0;NA;2019
"00000821130281000000";"0201";0;0;3354,56;3354,56;0;0;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - DEPOSITOS INSS";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821140000000000";"0201";0;0;41695551,76;70751106,89;0;29055555,13;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS UTILIZADA";"S";5;"F";"N";"C";"F";0;NA;2019
"00000821140001000000";"0201";0;0;1424155,63;12835019,55;0;11410863,92;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - LIVRE";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821140020000000";"0201";0;0;138406,86;2588151,45;0;2449744,59;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - MDE";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821140031000000";"0201";0;0;0,08;2770488;0;2770487,92;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - FUNDEB";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821140040000000";"0201";0;0;95190,98;4457354,06;0;4362163,08;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ASPS";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821140050000000";"1201";0;0;39708733,51;42166543,59;0;2457810,08;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - RPPS";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821141001000000";"0201";0;0;0;25376,3;0;25376,3;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PNAE FUNDAMENTAL FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821141005000000";"0201";0;0;0;2050;0;2050;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - TAXAS E MULTAS AMBIENTAIS - LEI 2378/12";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821141013000000";"0201";0;0;0;534,31;0;534,31;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - BRASIL CARINHOSO FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821141014000000";"0201";0;0;0;227256,62;0;227256,62;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - Q/SE - QUOTA SALARIO EDUCACAO FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821141016000000";"0201";0;0;0;42754,96;0;42754,96;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PNATE FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821141017000000";"0201";0;0;32217,88;351642,02;0;319424,14;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CONVENIO TRANSPORTE ESCOLAR FE";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821141018000000";"0201";0;0;0;9301,05;0;9301,05;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CIDE FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821141021000000";"0201";0;0;1351;60214,92;0;58863,92;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PSB - SCFV FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821141022000000";"0201";0;0;0;89359,81;0;89359,81;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - REFORMA E AMPLIACAO DA QUADRA DA PRACA JOAO SAFFI";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821141031000000";"0201";0;0;0;20131,86;0;20131,86;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PNAE CRECHE FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821141033000000";"0201";0;0;0;11872;0;11872;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PNAE PRE-ESCOLA FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821141036000000";"0201";0;0;0;420;0;420;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PDDE/FNDE FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821141038000000";"0201";0;0;0;33106,3;0;33106,3;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - IGD-BF FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821141050000000";"0201";0;0;0;11916;0;11916;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - IR DOACAO";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821141059000000";"0201";0;0;0;1792;0;1792;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PNAE EJA FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821141064000000";"0201";0;0;0;90098,47;0;90098,47;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PSB - PAIF FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821141067000000";"0201";0;0;0;6831,88;0;6831,88;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - IGD-SUAS FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821141071000000";"0201";0;0;0;954;0;954;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PNAE AEE";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821141103000000";"0201";0;0;0;8031,58;0;8031,58;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - OASF/FEAS FE";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821141114000000";"0201";0;0;0;183,39;0;183,39;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - MULTA DE TRANSITO FE";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821141200000000";"0201";0;0;0;113593,41;0;113593,41;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PAVIMENTACAO CONVENIO 829118 MIN CIDADES";"A";6;"F";"S";"C";"F";0;NA;2019
"00000821141206000000";"0201";0;0;0;54610;0;54610;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PATRULHA AGRICOLA PROP045635/2018SICONV";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821141207000000";"0201";0;0;0;54410;0;54410;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PATRULHA AGRICOLA PROP054169/2018SICONV";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821144011000000";"0201";0;0;0;132869,96;0;132869,96;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ATENCAO BASICA PIES FE";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821144050000000";"0201";0;0;0;39862,32;0;39862,32;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - FARMACIA BASICA FE";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821144090000000";"0201";0;0;0;111171,28;0;111171,28;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PSF FE";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821144111000000";"0201";0;0;0;1366,49;0;1366,49;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CEO/LRDP FE";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821144160000000";"0201";0;0;0;20039,51;0;20039,51;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - PIM FE";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821144190000000";"0201";0;0;0;4089,95;0;4089,95;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - VISA FE";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821144303000000";"0201";0;0;0;22084,33;0;22084,33;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CONSTRUCAO DE UBS/PSF FE";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821144500000000";"0201";0;0;955;820841,94;0;819886,94;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ATENCAO BASICA FF";"A";6;"F";"S";"C";"F";0;NA;2019
"00000821144501000000";"0201";0;0;0;9053,96;0;9053,96;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS UTILIZADA - MAC FF - MEDIA E ALTA COMPLEXIDADE FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821144502000000";"0201";0;0;0;81767,41;0;81767,41;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - VISA FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821144503000000";"0201";0;0;0;53251,37;0;53251,37;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ASSISTENCIA FARMACEUTICA FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821144504000000";"0201";0;0;0;11000;0;11000;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - GESTAO DO SUS FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821144505000000";"0201";0;0;0;3450;0;3450;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - INVESTIMENTOS NA REDE DE SERVICOS DE SAUDE";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821144520000000";"0201";0;0;0;102019,82;0;102019,82;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - ESF/BUCAL/PACS FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821144710000000";"0201";0;0;0;33403,83;0;33403,83;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - LIMITE FINANCEIRO VISA FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821144720000000";"0201";0;0;0;7964,36;0;7964,36;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - FORTALECIMENTO DA GESTAO DA VISA (VIGISUS II)";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821144760000000";"0201";0;0;0;9299,33;0;9299,33;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - VIGILANCIA SANITARIA GERENCIAMENTO DE RISCOS FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821144931000000";"0201";0;0;0;110170,73;0;110170,73;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - AQUISICAO DE EQUIPAMENTOS E MATERIAL PERMANENTE FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821144935000000";"0201";0;0;0;403,46;0;403,46;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - CONSTRUCAO OU AMPLIACAO DE UBS FF";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821144936000000";"0201";0;0;0;2433,4;0;2433,4;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - AQUISICAO DE VEICULOS";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821148001000000";"0201";0;0;294473,32;3137076,35;0;2842603,03;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS UTILIZADA - RETENCOES E OUTROS EXTRAORCAMENTARIOS";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821148001000000";"1201";0;0;67,5;135;0;67,5;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS UTILIZADA - RETENCOES E OUTROS EXTRAORCAMENTARIOS";"A";7;"F";"S";"C";"F";0;NA;2019
"00000821148100000000";"0201";0;0;0;3354,56;0;3354,56;"DISPONIBILIDADE POR DESTINACAO DE RECURSOS - DEPOSITOS INSS";"A";6;"F";"S";"C";"F";0;NA;2019
"00000840000000000000";"0201";0;152658,69;65199,28;159831,34;0;247290,75;"EXECUCAO DOS RISCOS FISCAIS";"S";2;"F";"N";"C";"F";0;NA;2019
"00000841000000000000";"0201";0;152658,69;65199,28;159831,34;0;247290,75;"EXECUCAO DE PASSIVOS CONTINGENTES";"S";3;"F";"N";"C";"F";0;NA;2019
"00000841100000000000";"0201";0;152658,69;65199,28;159831,34;0;247290,75;"PASSIVOS CONTINGENTES PREVISTOS";"S";4;"F";"N";"C";"F";0;NA;2019
"00000841110000000000";"0201";0;62658,69;65199,28;6850,27;0;4309,68;"DEMANDAS JUDICIAIS";"S";5;"F";"N";"C";"F";0;NA;2019
"00000841110300000000";"0201";0;1016,5;0;0;0;1016,5;"TJRS CNJ00277316920098210074 JAIR AZILDO MASSUDA GRENZEL";"A";6;"F";"S";"C";"F";0;NA;2019
"00000841110500000000";"0201";0;15676,43;19233,52;3557,09;0;0;"TJRS CNJ00061066620158210074 ROSANE DE MELLO BERTI";"A";6;"F";"S";"C";"P";0;NA;2019
"00000841110600000000";"0201";0;22982,88;22982,88;0;0;0;"TJRS CNJ00061075120158210074 TANIA JACI DA MOTTA DE SIQUEIRA";"A";6;"F";"S";"C";"F";0;NA;2019
"00000841110700000000";"0201";0;22982,88;22982,88;0;0;0;"TJRS CNJ00061058120158210074 OLGA LENZ";"A";6;"F";"S";"C";"F";0;NA;2019
"00000841110800000000";"0201";0;0;0;3293,18;0;3293,18;"TJRS CNJ90010182020178210074 IRANI OJCZENASZ DE MOURA";"A";6;"F";"S";"C";"F";0;NA;2019
"00000841190000000000";"0201";0;90000;0;152981,07;0;242981,07;"OUTROS PASSIVOS CONTINGENTES";"A";5;"F";"S";"C";"F";0;NA;2019
"00000850000000000000";"0201";0;92599,36;142840,1;195731,45;0;145490,71;"EXECUCAO DOS CONSORCIOS PUBLICOS";"S";2;"F";"N";"C";"F";0;NA;2019
"00000853000000000000";"0201";0;92599,36;142840,1;195731,45;0;145490,71;"CONSOLIDACAO DA EXECUCAO DO CONSORCIO";"S";3;"F";"N";"C";"F";0;NA;2019
"00000853100000000000";"0201";0;0;48181,92;121218,64;0;73036,72;"VALORES TRANSFERIDOS POR CONTRATO DE RATEIO";"S";4;"F";"N";"C";"F";0;NA;2019
"00000853100100000000";"0201";0;0;33033,68;83207,6;0;50173,92;"COFRON - CONTRATO 01/2018 - UPA SANTA ROSA";"A";6;"F";"S";"C";"F";0;NA;2019
"00000853100200000000";"0201";0;0;5272,64;13322,04;0;8049,4;"COFRON - CONTRATO 01/2018 - SAMU SANTA ROSA";"A";6;"F";"S";"C";"F";0;NA;2019
"00000853100300000000";"0201";0;0;9875,6;24689;0;14813,4;"COFRON - CONTRATO 07/2019 - MENSALIDADE";"A";6;"F";"S";"C";"F";0;NA;2019
"00000853200000000000";"0201";0;92599,36;94658,18;74512,81;0;72453,99;"DESPESAS EXECUTADAS EM CONSORCIOS PUBLICOS";"S";4;"F";"N";"C";"F";0;NA;2019
"00000853240000000000";"0201";0;92599,36;94658,18;74512,81;0;72453,99;"CREDITO EMPENHADO LIQUIDADO PAGO";"S";5;"F";"N";"C";"F";0;NA;2019
"00000853240100000000";"0201";0;9312,04;9312,04;0;0;0;"INFORMACAO DA EXECUCAO DO CONSORCIO PARA CONSOLIDACAO - DESPESA COM PESSOAL - EXERCICIO ANTERIOR";"S";6;"F";"N";"C";"F";0;NA;2019
"00000853240101000000";"0201";0;4213,17;4213,17;0;0;0;"DESPESA COM PESSOAL - EXERCICIO ANTERIOR - MAIO A DEZEMBRO";"A";7;"F";"S";"C";"F";0;NA;2019
